Path,Size,Modified,Age_Days,Bucket
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\topic_analyzer.py,13758,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\expanded\__init__.py,487,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\expanded\analytics_database.py,23807,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\expanded\analytics_models.py,14836,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\expanded\dashboard_manager.py,23457,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\expanded\expanded_analytics_system_refactored.py,16586,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\expanded\export_manager.py,21497,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\expanded\report_generator.py,22370,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\unified\__init__.py,219,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\unified\migration.py,24054,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\unified\unified_analytics_system.py,20226,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\unified\content\__init__.py,162,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\unified\content\content_analytics.py,26453,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\unified\core\__init__.py,160,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\unified\core\analytics_engine.py,23409,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\unified\templates\__init__.py,164,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\analytics\analytics\unified\templates\template_analytics.py,29030,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\__init__.py,33,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\config.py,243,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\__init__.py,732,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\engine.py,10524,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\enhanced_progress_system.py,21382,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\enhanced_skill_resume_system.py,47344,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\llm_summarization_pipeline.py,46314,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\mmorpg_engine.py,36247,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\mmorpg_system.py,88694,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\mmorpg_system_refactored.py,15622,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\models.py,9437,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\resume_tracker.py,348,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\resume_weaponizer.py,34049,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\skills.py,12166,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\analysis\__init__.py,174,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\analysis\knowledge_graph_backend.py,1542,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\core\__init__.py,299,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\core\base_system.py,6565,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\core\game_state.py,8794,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\core\mmorpg_engine.py,19937,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\core\player_manager.py,11903,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\engine\__init__.py,366,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\engine\game_engine.py,8665,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\engine\infinite_progression.py,14479,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\engine\progress_system.py,15238,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\engine\progression.py,10610,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\engine\skill_system.py,16665,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\models\__init__.py,745,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\models\achievement.py,10476,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\models\enums.py,2075,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\models\knowledge.py,553,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\models\mmorpg_models.py,9640,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\models\player.py,8202,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\models\quest.py,3764,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\models\skill.py,4237,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\progress\__init__.py,215,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\progress\progress_tracker.py,20753,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\resume\__init__.py,323,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\resume\resume_generator.py,9791,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\resume\resume_system.py,34865,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\resume\resume_tracker.py,9816,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\resume\resume_weaponizer.py,19481,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\skills\__init__.py,329,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\skills\enhanced_skill_resume.py,17587,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\skills\skill_calculator.py,1180,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\skills\skill_manager.py,15106,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\skills\skill_tracker.py,1227,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\systems\__init__.py,425,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\systems\achievement_system.py,11181,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\systems\character_system.py,22602,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\systems\equipment_system.py,568,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\systems\quest_system.py,58,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\systems\skill_system.py,16398,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\systems\world_system.py,22185,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\tracking\__init__.py,160,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gamification\mmorpg\tracking\progress_tracker.py,19610,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\__init__.py,24,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\__init__.py,280,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\debug_handler.py,12797,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\main_window.py,14238,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\main_window_original_backup.py,76879,2026-01-11T03:36:28,1,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\__init__.py,1339,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\advanced_error_recovery.py,24083,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\content_analytics_widget.py,22836,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\conversation_labeling_ui.py,20423,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\data_loader.py,1412,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\enhanced_dashboard_cards.py,17360,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\ftue_welcome_modal.py,5652,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\global_refresh_manager.py,24632,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\loading_screen.py,6369,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\menu_bar.py,1207,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\real_time_debug_dashboard.py,31723,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\refresh_integration_manager.py,24663,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\refresh_types.py,417,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\shared_components.py,41959,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\status_bar.py,419,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\time_series_chart_widget.py,22666,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\toolbar.py,851,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\topic_cloud_widget.py,17841,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\unified_data_loader.py,32773,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\unified_export_center.py,25051,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\components\unified_load_button.py,16896,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\controllers\__init__.py,394,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\controllers\event_controller.py,703,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\controllers\main_controller.py,1517,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\controllers\panel_controller.py,14434,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\controllers\status_controller.py,10159,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\controllers\workflow_controller.py,11838,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\main_window_components\__init__.py,209,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\main_window_components\system_initializer.py,16225,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\main_window_components\ui_builder.py,19680,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\__init__.py,1822,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\ai_agent_training_panel.py,32475,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\ai_interaction_panel.py,17655,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\ai_studio_panel.py,31204,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\analytics_panel.py,11856,2026-01-09T19:39:54,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\combat_engine_panel.py,17277,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\community_templates_panel.py,41764,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\consolidated_ai_studio_panel.py,41297,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\consolidated_analytics_export_panel.py,17678,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\consolidated_memory_weaponization_panel.py,39239,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\content_analytics_panel.py,41836,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\conversational_ai_panel.py,25892,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\conversations_panel.py,27159,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\dashboard_panel.py,41897,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\enhanced_analytics_panel.py,41144,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\enhanced_devlog_panel.py,41872,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\export_panel.py,3263,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\gamification_panel.py,31299,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\intelligent_agent_panel.py,13369,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\multi_model_panel.py,10146,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\quest_log_panel.py,10801,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\resume_panel.py,28381,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\resume_weaponization_panel.py,22187,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\scraper_panel.py,30421,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\settings_panel.py,13845,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\skill_tree_panel.py,33125,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\task_panel.py,20047,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\templates_panel.py,13088,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\training_data_panel.py,29252,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\voice_modeling_panel.py,39307,2026-01-09T19:39:56,2,0-90d
archive\cleanup_2026-01-11\experimental_code\systems\gui\gui\panels\weaponization_panel.py,31087,2026-01-09T19:39:56,2,0-90d
